id,created_time,updated_time,title,chinese_title,kind,source_channel,severity,topic,tags,occurred_at,count,resolved,note,chinese_note,urgency_score,page_file
row_rs_00073,2026-04-26T01:05:49.312Z,2026-04-26T02:55:27.011Z,Incident drill: feature flag rollout #73,应急演练: 功能开关灰度 #73,Email,Customer email,Info,Infra,automated,2026-04-26,18,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00074,2026-04-25T12:25:30.659Z,2026-04-25T16:29:27.345Z,Bug triage: auth latency spike #74,Bug 分诊: 登录延迟突增 #74,Slack,Internal slack,Info,Infra,customer;internal,2026-04-25,40,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00075,2026-04-25T09:22:15.413Z,2026-04-25T11:34:16.809Z,Sync recap: UI shimmer regression #75,同步回顾: 界面闪烁回归 #75,Bug,Pager duty,Critical,Analytics,,2026-04-25,9,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_rs_00076,2026-04-24T22:37:08.032Z,2026-04-24T22:47:22.645Z,Doc update: analytics gap #76,文档更新: 数据上报缺口 #76,Note,Status page,High,Mobile,automated,2026-04-24,2,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00077,2026-04-24T18:12:21.241Z,2026-04-24T22:07:32.465Z,Investigation: schema migration delay #77,排查记录: 迁移延期 #77,Meeting,Status page,Medium,Infra,customer,2026-04-24,39,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",25,
row_rs_00078,2026-04-24T15:38:06.120Z,2026-04-24T16:34:21.391Z,Follow up: search index rebuild #78,跟进事项: 搜索索引重建 #78,Doc,Customer email,Critical,Infra,internal,2026-04-24,5,true,,,0,
row_rs_00079,2026-04-24T02:53:15.785Z,2026-04-24T06:48:29.345Z,Telemetry blip: mobile crash cluster #79,遥测异常: 移动端崩溃聚簇 #79,Email,Internal slack,Info,Infra,,2026-04-24,42,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00080,2026-04-24T00:14:58.635Z,2026-04-24T00:53:10.349Z,Pager event: queue backlog growth #80,值班事件: 队列积压增长 #80,Slack,Internal slack,High,Billing,,2026-04-24,33,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00081,2026-04-23T16:19:58.199Z,2026-04-23T17:03:53.848Z,Customer report: billing webhook retries #81,客户反馈: 账单 Webhook 重试 #81,Bug,Support ticket,High,Infra,customer,2026-04-23,41,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,60,
row_rs_00082,2026-04-23T09:24:31.255Z,2026-04-23T13:32:12.091Z,Engineering note: infra cost trend #82,工程笔记: 基础设施成本上扬 #82,Note,Support ticket,High,Search,urgent;internal,2026-04-23,25,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00083,2026-04-23T01:55:22.533Z,2026-04-23T02:28:00.137Z,Incident drill: feature flag rollout #83,应急演练: 功能开关灰度 #83,Meeting,Telemetry alert,Medium,Auth,manual,2026-04-23,47,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",25,
row_rs_00084,2026-04-22T19:53:15.790Z,2026-04-22T22:04:56.997Z,Bug triage: auth latency spike #84,Bug 分诊: 登录延迟突增 #84,Doc,Telemetry alert,Critical,Auth,,2026-04-22,24,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",100,
row_rs_00085,2026-04-22T05:55:38.478Z,2026-04-22T07:23:06.905Z,Sync recap: UI shimmer regression #85,同步回顾: 界面闪烁回归 #85,Email,Internal slack,Low,Infra,internal;automated,2026-04-22,3,true,,,0,
row_rs_00086,2026-04-22T05:59:42.148Z,2026-04-22T06:53:59.272Z,Doc update: analytics gap #86,文档更新: 数据上报缺口 #86,Slack,Internal slack,Info,UI,,2026-04-22,18,false,Short note.,"已记录,本周不需要额外动作。",1,
row_rs_00087,2026-04-21T15:52:34.976Z,2026-04-21T17:31:19.284Z,Investigation: schema migration delay #87,排查记录: 迁移延期 #87,Bug,Support ticket,High,Analytics,internal;automated,2026-04-21,16,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00088,2026-04-21T13:59:33.293Z,2026-04-21T17:16:19.308Z,Follow up: search index rebuild #88,跟进事项: 搜索索引重建 #88,Note,Status page,Medium,Billing,internal,2026-04-21,31,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00089,2026-04-21T01:34:05.072Z,2026-04-21T01:45:46.534Z,Telemetry blip: mobile crash cluster #89,遥测异常: 移动端崩溃聚簇 #89,Meeting,Status page,Low,Mobile,,2026-04-21,50,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00090,2026-04-20T21:13:36.675Z,2026-04-21T00:26:05.736Z,Pager event: queue backlog growth #90,值班事件: 队列积压增长 #90,Doc,Telemetry alert,Info,Search,urgent,2026-04-20,5,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00091,2026-04-20T13:17:52.699Z,2026-04-20T16:49:43.831Z,Customer report: billing webhook retries #91,客户反馈: 账单 Webhook 重试 #91,Email,Customer email,Info,Search,manual;customer,2026-04-20,30,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00092,2026-04-20T09:29:23.243Z,2026-04-20T12:58:47.501Z,Engineering note: infra cost trend #92,工程笔记: 基础设施成本上扬 #92,Slack,Internal slack,Critical,Mobile,manual,2026-04-20,31,true,,,0,
row_rs_00093,2026-04-20T02:28:46.313Z,2026-04-20T04:26:05.993Z,Incident drill: feature flag rollout #93,应急演练: 功能开关灰度 #93,Bug,Support ticket,Info,Auth,,2026-04-20,23,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00094,2026-04-19T22:25:44.382Z,2026-04-20T01:59:39.656Z,Bug triage: auth latency spike #94,Bug 分诊: 登录延迟突增 #94,Note,Support ticket,Low,Billing,internal,2026-04-19,34,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",8,
row_rs_00095,2026-04-19T11:40:18.565Z,2026-04-19T13:01:31.431Z,Sync recap: UI shimmer regression #95,同步回顾: 界面闪烁回归 #95,Meeting,Telemetry alert,Critical,Infra,,2026-04-19,23,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,100,
row_rs_00096,2026-04-19T02:04:36.662Z,2026-04-19T04:34:16.597Z,Doc update: analytics gap #96,文档更新: 数据上报缺口 #96,Doc,Telemetry alert,High,Search,customer,2026-04-19,41,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",60,
row_rs_00097,2026-04-19T00:34:38.189Z,2026-04-19T04:34:13.545Z,Investigation: schema migration delay #97,排查记录: 迁移延期 #97,Email,Customer email,Medium,Billing,urgent,2026-04-19,34,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",25,
row_rs_00098,2026-04-18T12:14:07.733Z,2026-04-18T16:04:13.200Z,Follow up: search index rebuild #98,跟进事项: 搜索索引重建 #98,Slack,Pager duty,Info,Billing,internal,2026-04-18,11,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_rs_00099,2026-04-18T02:43:18.936Z,2026-04-18T03:04:57.489Z,Telemetry blip: mobile crash cluster #99,遥测异常: 移动端崩溃聚簇 #99,Bug,Support ticket,Info,Infra,internal,2026-04-18,33,false,,,1,
row_rs_00100,2026-04-18T00:31:13.654Z,2026-04-18T05:21:36.292Z,Pager event: queue backlog growth #100,值班事件: 队列积压增长 #100,Note,Support ticket,Info,Search,customer,2026-04-18,14,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00101,2026-04-17T17:35:36.691Z,2026-04-17T18:46:34.590Z,Customer report: billing webhook retries #101,客户反馈: 账单 Webhook 重试 #101,Meeting,Status page,Info,Search,automated;internal,2026-04-17,33,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00102,2026-04-17T11:37:05.877Z,2026-04-17T15:13:46.709Z,Engineering note: infra cost trend #102,工程笔记: 基础设施成本上扬 #102,Doc,Telemetry alert,Medium,Analytics,internal,2026-04-17,21,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00103,2026-04-17T03:11:47.159Z,2026-04-17T04:37:12.932Z,Incident drill: feature flag rollout #103,应急演练: 功能开关灰度 #103,Email,Customer email,Medium,Analytics,urgent,2026-04-17,7,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_rs_00104,2026-04-16T17:22:10.868Z,2026-04-16T19:25:10.782Z,Bug triage: auth latency spike #104,Bug 分诊: 登录延迟突增 #104,Slack,Internal slack,Info,Search,,2026-04-16,3,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00105,2026-04-16T11:33:42.812Z,2026-04-16T12:01:17.428Z,Sync recap: UI shimmer regression #105,同步回顾: 界面闪烁回归 #105,Bug,Pager duty,Info,UI,,2026-04-16,5,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00106,2026-04-16T04:14:31.478Z,2026-04-16T05:03:36.805Z,Doc update: analytics gap #106,文档更新: 数据上报缺口 #106,Note,Status page,Medium,Analytics,,2026-04-16,50,false,,,25,
row_rs_00107,2026-04-15T18:05:16.996Z,2026-04-15T22:28:18.827Z,Investigation: schema migration delay #107,排查记录: 迁移延期 #107,Meeting,Status page,Medium,Infra,,2026-04-15,37,false,Short note.,"已记录,本周不需要额外动作。",25,
row_rs_00108,2026-04-15T13:39:50.006Z,2026-04-15T17:30:55.757Z,Follow up: search index rebuild #108,跟进事项: 搜索索引重建 #108,Doc,Customer email,High,Mobile,customer,2026-04-15,9,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00109,2026-04-15T06:34:20.987Z,2026-04-15T08:46:27.325Z,Telemetry blip: mobile crash cluster #109,遥测异常: 移动端崩溃聚簇 #109,Email,Customer email,Info,Mobile,manual,2026-04-15,13,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_rs_00110,2026-04-15T04:34:53.326Z,2026-04-15T08:28:10.767Z,Pager event: queue backlog growth #110,值班事件: 队列积压增长 #110,Slack,Internal slack,Critical,Mobile,automated,2026-04-15,23,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_rs_00111,2026-04-14T21:34:50.452Z,2026-04-14T22:36:32.006Z,Customer report: billing webhook retries #111,客户反馈: 账单 Webhook 重试 #111,Bug,Support ticket,High,Mobile,customer;manual,2026-04-14,43,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_rs_00112,2026-04-14T10:39:17.960Z,2026-04-14T11:39:55.976Z,Engineering note: infra cost trend #112,工程笔记: 基础设施成本上扬 #112,Note,Status page,Medium,Analytics,customer;automated,2026-04-14,21,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",25,
row_rs_00113,2026-04-14T07:18:35.096Z,2026-04-14T10:18:34.452Z,Incident drill: feature flag rollout #113,应急演练: 功能开关灰度 #113,Meeting,Status page,Critical,Search,manual;customer,2026-04-14,27,false,,,100,
row_rs_00114,2026-04-13T23:12:12.748Z,2026-04-14T03:01:45.017Z,Bug triage: auth latency spike #114,Bug 分诊: 登录延迟突增 #114,Doc,Customer email,Medium,UI,automated,2026-04-13,18,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00115,2026-04-13T16:07:44.725Z,2026-04-13T19:25:07.812Z,Sync recap: UI shimmer regression #115,同步回顾: 界面闪烁回归 #115,Email,Internal slack,Critical,UI,,2026-04-13,34,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",100,
row_rs_00116,2026-04-13T04:52:30.742Z,2026-04-13T05:59:40.748Z,Doc update: analytics gap #116,文档更新: 数据上报缺口 #116,Slack,Pager duty,Low,Infra,,2026-04-13,29,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00117,2026-04-12T23:54:52.335Z,2026-04-13T02:50:09.495Z,Investigation: schema migration delay #117,排查记录: 迁移延期 #117,Bug,Support ticket,Medium,Mobile,internal;manual,2026-04-12,31,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00118,2026-04-12T12:47:03.427Z,2026-04-12T16:51:18.779Z,Follow up: search index rebuild #118,跟进事项: 搜索索引重建 #118,Note,Status page,Medium,Mobile,manual;urgent,2026-04-12,43,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00119,2026-04-12T10:45:00.883Z,2026-04-12T14:53:50.544Z,Telemetry blip: mobile crash cluster #119,遥测异常: 移动端崩溃聚簇 #119,Meeting,Status page,Low,Auth,automated;manual,2026-04-12,5,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_rs_00120,2026-04-12T03:25:02.866Z,2026-04-12T05:08:05.684Z,Pager event: queue backlog growth #120,值班事件: 队列积压增长 #120,Doc,Customer email,Critical,Infra,internal,2026-04-12,39,false,,,100,
row_rs_00121,2026-04-11T21:47:50.500Z,2026-04-12T00:24:47.895Z,Customer report: billing webhook retries #121,客户反馈: 账单 Webhook 重试 #121,Email,Internal slack,Critical,Auth,automated,2026-04-11,43,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00122,2026-04-11T15:50:49.915Z,2026-04-11T17:07:44.896Z,Engineering note: infra cost trend #122,工程笔记: 基础设施成本上扬 #122,Slack,Internal slack,High,UI,manual;customer,2026-04-11,10,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",60,
row_rs_00123,2026-04-11T08:00:41.129Z,2026-04-11T10:04:49.468Z,Incident drill: feature flag rollout #123,应急演练: 功能开关灰度 #123,Bug,Support ticket,Info,Infra,,2026-04-11,7,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,1,
row_rs_00124,2026-04-10T17:51:03.746Z,2026-04-10T19:13:42.785Z,Bug triage: auth latency spike #124,Bug 分诊: 登录延迟突增 #124,Note,Support ticket,Info,Analytics,urgent;automated,2026-04-10,11,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",1,
row_rs_00125,2026-04-10T16:00:53.179Z,2026-04-10T16:42:08.246Z,Sync recap: UI shimmer regression #125,同步回顾: 界面闪烁回归 #125,Meeting,Status page,Low,Search,urgent;internal,2026-04-10,21,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00126,2026-04-10T08:50:08.428Z,2026-04-10T11:03:16.739Z,Doc update: analytics gap #126,文档更新: 数据上报缺口 #126,Doc,Telemetry alert,High,Infra,automated,2026-04-10,44,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00127,2026-04-09T23:55:33.456Z,2026-04-10T00:27:03.658Z,Investigation: schema migration delay #127,排查记录: 迁移延期 #127,Email,Internal slack,Low,Billing,customer,2026-04-09,17,true,,,0,
row_rs_00128,2026-04-09T14:40:08.997Z,2026-04-09T15:25:55.985Z,Follow up: search index rebuild #128,跟进事项: 搜索索引重建 #128,Slack,Pager duty,High,Auth,internal;automated,2026-04-09,33,false,Short note.,"已记录,本周不需要额外动作。",60,
row_rs_00129,2026-04-09T06:01:19.693Z,2026-04-09T07:05:38.162Z,Telemetry blip: mobile crash cluster #129,遥测异常: 移动端崩溃聚簇 #129,Bug,Pager duty,Medium,Auth,automated,2026-04-09,46,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00130,2026-04-09T05:57:57.751Z,2026-04-09T07:21:45.872Z,Pager event: queue backlog growth #130,值班事件: 队列积压增长 #130,Note,Support ticket,High,Search,internal;urgent,2026-04-09,31,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00131,2026-04-08T19:41:06.272Z,2026-04-08T22:23:17.280Z,Customer report: billing webhook retries #131,客户反馈: 账单 Webhook 重试 #131,Meeting,Telemetry alert,Medium,Mobile,internal;urgent,2026-04-08,8,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00132,2026-04-08T12:11:45.180Z,2026-04-08T15:16:29.633Z,Engineering note: infra cost trend #132,工程笔记: 基础设施成本上扬 #132,Doc,Customer email,Medium,Billing,,2026-04-08,2,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",25,
row_rs_00133,2026-04-08T10:09:18.502Z,2026-04-08T14:58:17.472Z,Incident drill: feature flag rollout #133,应急演练: 功能开关灰度 #133,Email,Customer email,Medium,Infra,manual,2026-04-08,37,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",25,
row_rs_00134,2026-04-07T20:56:06.815Z,2026-04-07T23:07:51.790Z,Bug triage: auth latency spike #134,Bug 分诊: 登录延迟突增 #134,Slack,Internal slack,High,UI,,2026-04-07,21,true,,,0,
row_rs_00135,2026-04-07T16:03:21.897Z,2026-04-07T18:02:59.987Z,Sync recap: UI shimmer regression #135,同步回顾: 界面闪烁回归 #135,Bug,Support ticket,Critical,Billing,,2026-04-07,3,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00136,2026-04-07T11:23:17.351Z,2026-04-07T12:45:29.949Z,Doc update: analytics gap #136,文档更新: 数据上报缺口 #136,Note,Support ticket,High,UI,customer,2026-04-07,10,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",60,
row_rs_00137,2026-04-07T03:24:52.083Z,2026-04-07T06:41:20.604Z,Investigation: schema migration delay #137,排查记录: 迁移延期 #137,Meeting,Status page,Critical,UI,,2026-04-07,25,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,100,
row_rs_00138,2026-04-06T22:33:34.069Z,2026-04-06T22:53:17.788Z,Follow up: search index rebuild #138,跟进事项: 搜索索引重建 #138,Doc,Customer email,High,Mobile,automated;customer,2026-04-06,10,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",60,
row_rs_00139,2026-04-06T09:52:18.656Z,2026-04-06T11:20:47.448Z,Telemetry blip: mobile crash cluster #139,遥测异常: 移动端崩溃聚簇 #139,Email,Customer email,Medium,Billing,,2026-04-06,37,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00140,2026-04-06T02:50:09.904Z,2026-04-06T04:57:08.370Z,Pager event: queue backlog growth #140,值班事件: 队列积压增长 #140,Slack,Internal slack,High,Infra,automated,2026-04-06,46,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00141,2026-04-05T23:33:26.425Z,2026-04-06T00:46:41.025Z,Customer report: billing webhook retries #141,客户反馈: 账单 Webhook 重试 #141,Bug,Pager duty,High,Billing,customer;internal,2026-04-05,31,false,,,60,
row_rs_00142,2026-04-05T12:09:08.042Z,2026-04-05T16:43:50.451Z,Engineering note: infra cost trend #142,工程笔记: 基础设施成本上扬 #142,Note,Status page,Low,Infra,customer;manual,2026-04-05,7,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00143,2026-04-05T05:26:57.426Z,2026-04-05T09:34:53.994Z,Incident drill: feature flag rollout #143,应急演练: 功能开关灰度 #143,Meeting,Telemetry alert,Medium,Search,internal;urgent,2026-04-05,44,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",25,
row_rs_00144,2026-04-04T22:36:56.268Z,2026-04-05T01:32:30.887Z,Bug triage: auth latency spike #144,Bug 分诊: 登录延迟突增 #144,Doc,Telemetry alert,Info,Auth,internal,2026-04-04,14,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00145,2026-04-04T18:08:26.063Z,2026-04-04T21:31:58.055Z,Sync recap: UI shimmer regression #145,同步回顾: 界面闪烁回归 #145,Email,Internal slack,Critical,Search,,2026-04-04,1,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
