id,created_time,updated_time,title,chinese_title,kind,source_channel,severity,topic,tags,occurred_at,count,resolved,note,chinese_note,urgency_score,page_file
row_rs_00146,2026-04-04T07:42:46.706Z,2026-04-04T09:32:33.110Z,Doc update: analytics gap #146,文档更新: 数据上报缺口 #146,Slack,Pager duty,Low,Mobile,customer,2026-04-04,48,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",8,
row_rs_00147,2026-04-04T04:07:45.720Z,2026-04-04T07:56:12.757Z,Investigation: schema migration delay #147,排查记录: 迁移延期 #147,Bug,Pager duty,Info,Auth,,2026-04-04,42,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00148,2026-04-03T22:03:30.823Z,2026-04-04T00:16:45.055Z,Follow up: search index rebuild #148,跟进事项: 搜索索引重建 #148,Note,Support ticket,Critical,Billing,urgent,2026-04-03,14,true,,,0,
row_rs_00149,2026-04-03T16:05:39.470Z,2026-04-03T17:52:26.727Z,Telemetry blip: mobile crash cluster #149,遥测异常: 移动端崩溃聚簇 #149,Meeting,Telemetry alert,Low,Search,customer;manual,2026-04-03,13,false,Short note.,"已记录,本周不需要额外动作。",8,
row_rs_00150,2026-04-03T01:48:28.828Z,2026-04-03T04:55:06.679Z,Pager event: queue backlog growth #150,值班事件: 队列积压增长 #150,Doc,Customer email,Critical,Mobile,,2026-04-03,10,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",100,
row_rs_00151,2026-04-03T00:35:01.567Z,2026-04-03T04:59:23.606Z,Customer report: billing webhook retries #151,客户反馈: 账单 Webhook 重试 #151,Email,Customer email,Medium,Search,,2026-04-03,48,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00152,2026-04-02T11:49:59.269Z,2026-04-02T15:13:09.024Z,Engineering note: infra cost trend #152,工程笔记: 基础设施成本上扬 #152,Slack,Pager duty,Critical,UI,manual,2026-04-02,4,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",100,
row_rs_00153,2026-04-02T05:14:18.521Z,2026-04-02T06:25:27.801Z,Incident drill: feature flag rollout #153,应急演练: 功能开关灰度 #153,Bug,Support ticket,Critical,Auth,,2026-04-02,50,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00154,2026-04-01T22:43:54.408Z,2026-04-02T01:45:10.014Z,Bug triage: auth latency spike #154,Bug 分诊: 登录延迟突增 #154,Note,Support ticket,Critical,Search,internal;customer,2026-04-01,24,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00155,2026-04-01T18:22:52.506Z,2026-04-01T23:02:41.178Z,Sync recap: UI shimmer regression #155,同步回顾: 界面闪烁回归 #155,Meeting,Status page,High,UI,,2026-04-01,23,true,,,0,
row_rs_00156,2026-04-01T08:57:55.724Z,2026-04-01T13:48:54.742Z,Doc update: analytics gap #156,文档更新: 数据上报缺口 #156,Doc,Customer email,High,Infra,internal,2026-04-01,32,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00157,2026-04-01T05:27:11.402Z,2026-04-01T08:31:47.233Z,Investigation: schema migration delay #157,排查记录: 迁移延期 #157,Email,Internal slack,Info,Analytics,,2026-04-01,23,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00158,2026-03-31T23:06:50.176Z,2026-04-01T03:43:31.701Z,Follow up: search index rebuild #158,跟进事项: 搜索索引重建 #158,Slack,Internal slack,Low,Mobile,,2026-03-31,13,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_rs_00159,2026-03-31T16:17:56.110Z,2026-03-31T17:55:43.914Z,Telemetry blip: mobile crash cluster #159,遥测异常: 移动端崩溃聚簇 #159,Bug,Pager duty,Info,Analytics,,2026-03-31,27,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00160,2026-03-31T03:47:43.348Z,2026-03-31T04:19:04.210Z,Pager event: queue backlog growth #160,值班事件: 队列积压增长 #160,Note,Status page,Critical,Search,,2026-03-31,33,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00161,2026-03-30T20:21:25.088Z,2026-03-30T22:06:20.465Z,Customer report: billing webhook retries #161,客户反馈: 账单 Webhook 重试 #161,Meeting,Status page,Low,Auth,urgent;internal,2026-03-30,7,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_rs_00162,2026-03-30T18:46:31.080Z,2026-03-30T21:59:27.425Z,Engineering note: infra cost trend #162,工程笔记: 基础设施成本上扬 #162,Doc,Telemetry alert,High,Analytics,,2026-03-30,18,false,,,60,
row_rs_00163,2026-03-30T09:51:41.874Z,2026-03-30T13:48:40.914Z,Incident drill: feature flag rollout #163,应急演练: 功能开关灰度 #163,Email,Internal slack,Critical,UI,manual,2026-03-30,17,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00164,2026-03-29T22:31:45.261Z,2026-03-30T02:24:05.628Z,Bug triage: auth latency spike #164,Bug 分诊: 登录延迟突增 #164,Slack,Pager duty,Info,Search,automated,2026-03-29,36,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00165,2026-03-29T19:25:35.531Z,2026-03-29T19:58:23.057Z,Sync recap: UI shimmer regression #165,同步回顾: 界面闪烁回归 #165,Bug,Pager duty,High,Auth,internal,2026-03-29,32,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00166,2026-03-29T12:35:59.797Z,2026-03-29T14:37:53.592Z,Doc update: analytics gap #166,文档更新: 数据上报缺口 #166,Note,Status page,Info,Infra,urgent,2026-03-29,5,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",1,
row_rs_00167,2026-03-29T08:12:31.138Z,2026-03-29T08:25:56.349Z,Investigation: schema migration delay #167,排查记录: 迁移延期 #167,Meeting,Telemetry alert,High,Billing,internal;manual,2026-03-29,38,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",60,
row_rs_00168,2026-03-29T01:06:22.650Z,2026-03-29T04:13:12.179Z,Follow up: search index rebuild #168,跟进事项: 搜索索引重建 #168,Doc,Customer email,Info,Analytics,internal;urgent,2026-03-29,3,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00169,2026-03-28T18:43:53.535Z,2026-03-28T21:14:09.117Z,Telemetry blip: mobile crash cluster #169,遥测异常: 移动端崩溃聚簇 #169,Email,Internal slack,Info,Analytics,customer,2026-03-28,26,false,,,1,
row_rs_00170,2026-03-28T04:49:16.359Z,2026-03-28T06:46:06.079Z,Pager event: queue backlog growth #170,值班事件: 队列积压增长 #170,Slack,Internal slack,Critical,Auth,automated;urgent,2026-03-28,27,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00171,2026-03-28T02:08:20.855Z,2026-03-28T04:52:56.795Z,Customer report: billing webhook retries #171,客户反馈: 账单 Webhook 重试 #171,Bug,Support ticket,Low,Infra,urgent,2026-03-28,47,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",8,
row_rs_00172,2026-03-27T21:41:53.794Z,2026-03-28T00:53:32.997Z,Engineering note: infra cost trend #172,工程笔记: 基础设施成本上扬 #172,Note,Status page,Medium,Billing,,2026-03-27,23,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,25,
row_rs_00173,2026-03-27T10:47:20.936Z,2026-03-27T13:02:36.802Z,Incident drill: feature flag rollout #173,应急演练: 功能开关灰度 #173,Meeting,Telemetry alert,Info,Analytics,,2026-03-27,40,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00174,2026-03-27T02:49:20.027Z,2026-03-27T06:03:38.696Z,Bug triage: auth latency spike #174,Bug 分诊: 登录延迟突增 #174,Doc,Telemetry alert,Low,Analytics,urgent;customer,2026-03-27,14,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00175,2026-03-27T00:32:42.288Z,2026-03-27T00:40:58.729Z,Sync recap: UI shimmer regression #175,同步回顾: 界面闪烁回归 #175,Email,Internal slack,Low,Billing,customer;urgent,2026-03-27,49,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_rs_00176,2026-03-26T11:28:21.161Z,2026-03-26T15:36:56.401Z,Doc update: analytics gap #176,文档更新: 数据上报缺口 #176,Slack,Internal slack,Medium,Billing,,2026-03-26,46,true,,,0,
row_rs_00177,2026-03-26T08:49:51.768Z,2026-03-26T13:01:23.484Z,Investigation: schema migration delay #177,排查记录: 迁移延期 #177,Bug,Support ticket,Medium,Analytics,automated;urgent,2026-03-26,16,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00178,2026-03-25T22:48:06.578Z,2026-03-25T23:49:59.481Z,Follow up: search index rebuild #178,跟进事项: 搜索索引重建 #178,Note,Support ticket,Info,Mobile,customer;automated,2026-03-25,1,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00179,2026-03-25T15:34:22.306Z,2026-03-25T19:55:46.160Z,Telemetry blip: mobile crash cluster #179,遥测异常: 移动端崩溃聚簇 #179,Meeting,Status page,Info,UI,manual,2026-03-25,50,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00180,2026-03-25T11:50:10.717Z,2026-03-25T12:52:12.644Z,Pager event: queue backlog growth #180,值班事件: 队列积压增长 #180,Doc,Customer email,Critical,Billing,manual;customer,2026-03-25,16,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00181,2026-03-24T20:53:54.080Z,2026-03-24T23:08:52.106Z,Customer report: billing webhook retries #181,客户反馈: 账单 Webhook 重试 #181,Email,Customer email,Info,Search,customer;urgent,2026-03-24,21,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",1,
row_rs_00182,2026-03-24T15:24:03.690Z,2026-03-24T18:14:45.953Z,Engineering note: infra cost trend #182,工程笔记: 基础设施成本上扬 #182,Slack,Pager duty,Medium,Search,internal;urgent,2026-03-24,30,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00183,2026-03-24T12:21:00.257Z,2026-03-24T13:24:11.470Z,Incident drill: feature flag rollout #183,应急演练: 功能开关灰度 #183,Bug,Pager duty,Info,Analytics,urgent,2026-03-24,17,false,,,1,
row_rs_00184,2026-03-24T07:53:24.405Z,2026-03-24T10:32:31.941Z,Bug triage: auth latency spike #184,Bug 分诊: 登录延迟突增 #184,Note,Support ticket,Info,Mobile,automated;customer,2026-03-24,44,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00185,2026-03-23T20:40:21.494Z,2026-03-23T21:45:19.146Z,Sync recap: UI shimmer regression #185,同步回顾: 界面闪烁回归 #185,Meeting,Telemetry alert,Medium,Analytics,internal;manual,2026-03-23,17,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00186,2026-03-23T13:42:56.846Z,2026-03-23T18:20:59.861Z,Doc update: analytics gap #186,文档更新: 数据上报缺口 #186,Doc,Telemetry alert,Medium,UI,,2026-03-23,46,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00187,2026-03-23T11:35:38.525Z,2026-03-23T15:38:20.054Z,Investigation: schema migration delay #187,排查记录: 迁移延期 #187,Email,Customer email,Medium,Infra,automated,2026-03-23,6,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_rs_00188,2026-03-23T03:39:29.543Z,2026-03-23T04:57:31.620Z,Follow up: search index rebuild #188,跟进事项: 搜索索引重建 #188,Slack,Pager duty,High,Mobile,internal;customer,2026-03-23,19,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00189,2026-03-22T16:18:52.518Z,2026-03-22T19:12:08.790Z,Telemetry blip: mobile crash cluster #189,遥测异常: 移动端崩溃聚簇 #189,Bug,Pager duty,Low,UI,urgent;automated,2026-03-22,38,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_rs_00190,2026-03-22T06:11:35.805Z,2026-03-22T07:17:54.608Z,Pager event: queue backlog growth #190,值班事件: 队列积压增长 #190,Note,Status page,Info,Auth,automated;internal,2026-03-22,17,false,,,1,
row_rs_00191,2026-03-22T06:55:20.323Z,2026-03-22T09:31:34.341Z,Customer report: billing webhook retries #191,客户反馈: 账单 Webhook 重试 #191,Meeting,Telemetry alert,Medium,Analytics,manual;urgent,2026-03-22,22,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00192,2026-03-21T22:17:42.947Z,2026-03-21T23:47:42.447Z,Engineering note: infra cost trend #192,工程笔记: 基础设施成本上扬 #192,Doc,Telemetry alert,Info,Mobile,manual;automated,2026-03-21,18,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00193,2026-03-21T12:08:36.248Z,2026-03-21T13:09:44.645Z,Incident drill: feature flag rollout #193,应急演练: 功能开关灰度 #193,Email,Internal slack,High,Infra,internal;customer,2026-03-21,45,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,60,
row_rs_00194,2026-03-21T04:49:45.786Z,2026-03-21T05:09:58.231Z,Bug triage: auth latency spike #194,Bug 分诊: 登录延迟突增 #194,Slack,Internal slack,Critical,Search,manual,2026-03-21,13,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00195,2026-03-21T02:32:15.300Z,2026-03-21T06:42:47.043Z,Sync recap: UI shimmer regression #195,同步回顾: 界面闪烁回归 #195,Bug,Support ticket,Low,Infra,,2026-03-21,20,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00196,2026-03-20T13:49:30.673Z,2026-03-20T18:21:00.133Z,Doc update: analytics gap #196,文档更新: 数据上报缺口 #196,Note,Status page,Critical,Infra,,2026-03-20,1,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",100,
row_rs_00197,2026-03-20T04:26:44.409Z,2026-03-20T08:29:26.862Z,Investigation: schema migration delay #197,排查记录: 迁移延期 #197,Meeting,Status page,Critical,Billing,,2026-03-20,7,false,,,100,
row_rs_00198,2026-03-19T20:28:29.853Z,2026-03-19T22:04:13.918Z,Follow up: search index rebuild #198,跟进事项: 搜索索引重建 #198,Doc,Telemetry alert,High,Billing,customer,2026-03-19,11,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00199,2026-03-19T19:08:16.032Z,2026-03-19T23:11:35.797Z,Telemetry blip: mobile crash cluster #199,遥测异常: 移动端崩溃聚簇 #199,Email,Internal slack,Info,Analytics,customer,2026-03-19,14,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00200,2026-03-19T11:42:51.054Z,2026-03-19T15:53:18.564Z,Pager event: queue backlog growth #200,值班事件: 队列积压增长 #200,Slack,Internal slack,Critical,Analytics,internal,2026-03-19,26,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00201,2026-03-19T02:30:42.867Z,2026-03-19T06:29:37.744Z,Customer report: billing webhook retries #201,客户反馈: 账单 Webhook 重试 #201,Bug,Pager duty,Critical,Billing,,2026-03-19,23,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00202,2026-03-18T19:24:21.941Z,2026-03-18T21:52:18.610Z,Engineering note: infra cost trend #202,工程笔记: 基础设施成本上扬 #202,Note,Status page,Info,Mobile,automated,2026-03-18,24,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00203,2026-03-18T17:57:14.761Z,2026-03-18T21:47:54.757Z,Incident drill: feature flag rollout #203,应急演练: 功能开关灰度 #203,Meeting,Telemetry alert,Medium,Analytics,,2026-03-18,15,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_rs_00204,2026-03-18T07:43:35.192Z,2026-03-18T07:59:26.431Z,Bug triage: auth latency spike #204,Bug 分诊: 登录延迟突增 #204,Doc,Telemetry alert,Critical,Infra,internal,2026-03-18,9,true,,,0,
row_rs_00205,2026-03-17T19:26:03.970Z,2026-03-17T22:00:58.025Z,Sync recap: UI shimmer regression #205,同步回顾: 界面闪烁回归 #205,Email,Internal slack,Low,Analytics,customer;automated,2026-03-17,48,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00206,2026-03-17T18:45:35.564Z,2026-03-17T21:06:40.331Z,Doc update: analytics gap #206,文档更新: 数据上报缺口 #206,Slack,Internal slack,High,UI,automated,2026-03-17,14,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",60,
row_rs_00207,2026-03-17T10:28:26.286Z,2026-03-17T10:32:00.806Z,Investigation: schema migration delay #207,排查记录: 迁移延期 #207,Bug,Pager duty,Low,Mobile,,2026-03-17,23,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00208,2026-03-17T04:11:34.498Z,2026-03-17T04:24:47.959Z,Follow up: search index rebuild #208,跟进事项: 搜索索引重建 #208,Note,Status page,Critical,UI,customer,2026-03-17,44,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00209,2026-03-16T20:59:18.167Z,2026-03-16T21:59:53.396Z,Telemetry blip: mobile crash cluster #209,遥测异常: 移动端崩溃聚簇 #209,Meeting,Telemetry alert,Medium,Mobile,internal;customer,2026-03-16,46,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00210,2026-03-16T09:40:55.021Z,2026-03-16T11:59:26.305Z,Pager event: queue backlog growth #210,值班事件: 队列积压增长 #210,Doc,Customer email,Critical,Search,automated;customer,2026-03-16,39,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",100,
row_rs_00211,2026-03-16T01:51:04.905Z,2026-03-16T04:00:21.958Z,Customer report: billing webhook retries #211,客户反馈: 账单 Webhook 重试 #211,Email,Customer email,Info,Search,,2026-03-16,27,true,,,0,
row_rs_00212,2026-03-15T22:45:26.859Z,2026-03-16T02:30:51.714Z,Engineering note: infra cost trend #212,工程笔记: 基础设施成本上扬 #212,Slack,Internal slack,High,Mobile,,2026-03-15,37,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00213,2026-03-15T12:38:27.371Z,2026-03-15T16:30:57.174Z,Incident drill: feature flag rollout #213,应急演练: 功能开关灰度 #213,Bug,Pager duty,High,Search,internal;automated,2026-03-15,33,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_rs_00214,2026-03-15T10:23:28.874Z,2026-03-15T11:48:21.240Z,Bug triage: auth latency spike #214,Bug 分诊: 登录延迟突增 #214,Note,Support ticket,Medium,Search,urgent,2026-03-15,5,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_rs_00215,2026-03-14T20:36:43.173Z,2026-03-14T22:22:43.700Z,Sync recap: UI shimmer regression #215,同步回顾: 界面闪烁回归 #215,Meeting,Status page,Medium,Auth,,2026-03-14,43,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_rs_00216,2026-03-14T15:53:06.432Z,2026-03-14T17:21:42.133Z,Doc update: analytics gap #216,文档更新: 数据上报缺口 #216,Doc,Telemetry alert,Low,Analytics,,2026-03-14,15,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_rs_00217,2026-03-14T11:32:04.345Z,2026-03-14T14:05:19.500Z,Investigation: schema migration delay #217,排查记录: 迁移延期 #217,Email,Internal slack,Low,UI,manual,2026-03-14,6,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_rs_00218,2026-03-14T04:59:44.961Z,2026-03-14T08:35:28.777Z,Follow up: search index rebuild #218,跟进事项: 搜索索引重建 #218,Slack,Pager duty,Critical,Search,customer,2026-03-14,11,true,,,0,
row_rs_00219,2026-03-13T17:19:03.805Z,2026-03-13T17:28:52.346Z,Telemetry blip: mobile crash cluster #219,遥测异常: 移动端崩溃聚簇 #219,Bug,Pager duty,Low,Infra,manual;internal,2026-03-13,32,true,Short note.,"已记录,本周不需要额外动作。",0,
row_rs_00220,2026-03-13T16:56:05.495Z,2026-03-13T21:14:27.346Z,Pager event: queue backlog growth #220,值班事件: 队列积压增长 #220,Note,Status page,Info,Mobile,,2026-03-13,12,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
